reviewerID,productID,score
R8281,P1114,5
R8281,P2101,5
R8281,P2949,5
R8282,P5257,3
R8282,P6371,4
R8282,P2553,5
R8282,P542,3
R8282,P2400,3
R8282,P1325,5
R8283,P4938,4
R8283,P2713,4
R8283,P4174,4
R8283,P3169,5
R8283,P4355,5
R8284,P741,5
R8284,P958,5
R8284,P6136,4
R8284,P1276,1
R8284,P4,5
R8285,P4909,1
R8285,P3029,4
R8285,P3908,4
R8285,P3352,5
R8285,P5783,2
R8285,P850,1
R8285,P2052,5
R8286,P1341,3
R8286,P5362,5
R8286,P6152,4
R8286,P3746,5
R8286,P1177,4
R8287,P391,5
R8287,P752,4
R8287,P5476,5
R8287,P4440,5
R8287,P808,4
R8287,P4079,5
R8287,P4818,5
R8287,P424,5
R8288,P3358,5
R8288,P831,3
R8288,P1067,3
R8288,P821,5
R8288,P1667,4
R8288,P829,5
R8289,P4797,4
R8289,P4062,4
R8289,P3612,3
R8289,P1870,4
R8289,P3952,4
R8290,P4719,5
R8290,P374,5
R8290,P3956,5
R8290,P1616,5
R8290,P2713,5
R8291,P5915,4
R8291,P1511,2
R8291,P6184,4
R8291,P3840,4
R8291,P5479,2
R8291,P3279,3
R8291,P5437,1
R8291,P3819,3
R8292,P5119,5
R8292,P1053,5
R8292,P3216,4
R8292,P1748,4
R8292,P524,5
R8292,P3748,5
R8292,P6383,5
R8292,P5108,5
R8292,P4944,5
R8292,P6351,5
R8293,P2121,5
R8293,P4873,4
R8293,P3527,5
R8293,P4292,5
R8293,P5657,5
R8293,P972,4
R8294,P2950,5
R8294,P2104,5
R8294,P5419,4
R8294,P282,5
R8294,P1179,4
R8294,P574,5
R8294,P453,5
R8294,P3133,4
R8294,P2715,5
R8294,P2227,5
R8294,P3634,5
R8294,P509,5
R8294,P4072,5
R8294,P745,5
R8294,P2100,4
R8294,P5724,5
R8294,P4353,4
R8294,P5564,5
R8294,P3980,5
R8294,P2748,4
R8294,P3361,5
R8294,P6353,5
R8294,P65,5
R8294,P3226,4
R8294,P5993,5
R8294,P478,5
R8294,P677,4
R8294,P3933,5
R8294,P1612,5
R8294,P1112,5
R8294,P6356,5
R8294,P6094,4
R8294,P2252,5
R8294,P872,1
R8294,P1611,5
R8294,P2216,3
R8294,P5358,4
R8294,P1159,5
R8294,P474,5
R8294,P3507,5
R8294,P5969,5
R8294,P5514,4
R8294,P3583,4
R8294,P29,5
R8294,P270,5
R8294,P4132,5
R8294,P1919,4
R8294,P1249,4
R8294,P4485,5
R8294,P6042,4
R8294,P5661,5
R8295,P547,5
R8295,P6264,5
R8295,P5308,5
R8295,P4089,5
R8295,P2929,5
R8296,P3751,5
R8296,P2070,5
R8296,P300,5
R8296,P1488,5
R8296,P2381,5
R8297,P6092,5
R8297,P4580,5
R8297,P3777,5
R8297,P3380,4
R8297,P1346,4
R8298,P431,5
R8298,P2080,5
R8298,P3384,4
R8298,P3116,5
R8298,P1735,3
R8298,P5623,4
R8298,P3425,5
R8299,P5502,5
R8299,P1823,3
R8299,P1317,4
R8299,P5943,5
R8299,P1513,4
R8300,P4263,5
R8300,P3963,5
R8300,P608,5
R8300,P4284,5
R8300,P3461,4
R8301,P4528,5
R8301,P746,5
R8301,P5737,5
R8301,P2048,5
R8301,P5017,5
R8302,P5013,4
R8302,P113,3
R8302,P2544,5
R8302,P361,4
R8302,P5915,3
R8302,P5880,3
R8302,P3667,4
R8302,P4938,3
R8302,P3377,5
R8302,P4283,5
R8302,P2850,3
R8302,P5628,4
R8302,P2381,4
R8303,P2067,5
R8303,P1466,5
R8303,P3577,5
R8303,P2665,5
R8303,P5846,5
R8304,P6029,5
R8304,P3591,4
R8304,P973,3
R8304,P2154,5
R8304,P636,5
R8305,P4998,5
R8305,P1231,5
R8305,P4435,5
R8305,P318,5
R8305,P5678,5
R8306,P3799,4
R8306,P1800,5
R8306,P3214,5
R8306,P5211,5
R8306,P5187,4
R8306,P3580,4
R8306,P829,5
R8306,P669,4
R8307,P2142,3
R8307,P1227,5
R8307,P4189,5
R8307,P5626,4
R8307,P1690,5
R8307,P1887,5
R8307,P4373,4
R8308,P2216,5
R8308,P3602,5
R8308,P552,5
R8308,P3096,5
R8308,P459,5
R8308,P1615,5
R8308,P3411,5
R8309,P3657,3
R8309,P4919,4
R8309,P2011,5
R8309,P2802,5
R8309,P537,4
R8309,P5961,5
R8309,P4856,5
R8309,P3085,5
R8309,P4364,5
R8309,P3984,4
R8309,P4673,5
R8309,P1436,5
R8309,P533,5
R8309,P4601,5
R8309,P6216,5
R8309,P1607,5
R8309,P4361,4
R8309,P3010,4
R8309,P4,5
R8309,P4842,4
R8309,P5802,3
R8309,P2456,4
R8309,P2327,2
R8309,P4233,5
R8309,P1420,5
R8309,P620,5
R8309,P901,4
R8309,P3342,5
R8309,P559,4
R8309,P3724,5
R8309,P6085,5
R8309,P2291,5
R8309,P4914,5
R8309,P2154,5
R8309,P1059,5
R8309,P1959,5
R8309,P4109,4
R8309,P3894,5
R8309,P3282,5
R8309,P5005,5
R8309,P3799,5
R8309,P187,5
R8309,P396,5
R8309,P1799,5
R8309,P825,5
R8309,P86,5
R8309,P5172,5
R8309,P527,5
R8309,P929,5
R8309,P5729,5
R8309,P591,5
R8309,P4738,5
R8309,P2603,4
R8309,P54,5
R8309,P1099,5
R8309,P81,5
R8309,P2063,4
R8309,P1662,5
R8309,P3709,5
R8309,P152,5
R8309,P3186,5
R8309,P710,5
R8309,P4504,5
R8309,P56,5
R8309,P4665,4
R8309,P5224,4
R8309,P1684,5
R8309,P799,5
R8309,P1333,5
R8309,P3698,5
R8309,P1898,5
R8309,P3202,4
R8309,P4473,5
R8309,P5972,5
R8309,P3989,4
R8309,P3288,5
R8309,P2776,2
R8309,P3999,5
R8309,P3190,5
R8309,P677,5
R8309,P4633,5
R8309,P5761,5
R8309,P5967,5
R8309,P1206,4
R8309,P2607,5
R8309,P6070,5
R8309,P2768,5
R8309,P1387,5
R8309,P2340,5
R8309,P99,5
R8309,P2887,5
R8309,P966,5
R8309,P2322,5
R8309,P6092,4
R8309,P3840,5
R8309,P1114,5
R8309,P1816,5
R8309,P3848,4
R8309,P6305,5
R8309,P3713,5
R8309,P1735,5
R8309,P5072,5
R8309,P3722,5
R8309,P5017,5
R8309,P688,5
R8309,P3214,5
R8309,P4116,5
R8309,P6093,3
R8309,P1542,4
R8309,P1829,5
R8309,P2130,5
R8309,P760,5
R8309,P863,5
R8309,P5400,5
R8309,P4235,5
R8309,P5165,5
R8309,P2289,5
R8309,P3418,5
R8309,P1619,5
R8309,P641,5
R8309,P1787,4
R8309,P540,5
R8309,P3689,5
R8309,P2665,5
R8309,P5237,5
R8309,P3013,5
R8309,P4483,5
R8309,P115,5
R8309,P2078,4
R8309,P4322,4
R8309,P4079,5
R8309,P6156,5
R8310,P5950,5
R8310,P2555,4
R8310,P3272,5
R8310,P4597,1
R8310,P5673,5
R8310,P589,4
R8310,P4160,1
R8310,P5869,4
R8310,P1261,5
R8310,P1089,5
R8310,P5666,5
R8310,P2910,5
R8310,P3366,2
R8310,P6092,4
R8310,P3458,4
R8310,P4300,2
R8310,P3114,2
R8310,P3300,5
R8310,P5445,5
R8310,P311,5
R8311,P4552,4
R8311,P5605,1
R8311,P780,5
R8311,P5514,4
R8311,P5100,4
R8312,P3853,2
R8312,P3957,5
R8312,P3528,5
R8312,P2887,5
R8312,P2245,2
R8312,P688,5
R8312,P5974,5
R8313,P3157,4
R8313,P1917,5
R8313,P3063,5
R8313,P524,5
R8313,P1017,4
R8314,P5296,1
R8314,P3017,5
R8314,P620,3
R8314,P4856,3
R8314,P2982,5
R8315,P985,5
R8315,P2400,5
R8315,P652,5
R8315,P392,3
R8315,P6222,5
R8315,P4494,5
R8316,P1311,5
R8316,P3513,5
R8316,P2000,1
R8316,P5439,5
R8316,P3159,5
R8316,P3481,1
R8316,P2381,5
R8317,P784,5
R8317,P4343,4
R8317,P1604,5
R8317,P987,4
R8317,P2458,4
R8317,P4355,4
R8318,P2850,5
R8318,P4261,4
R8318,P5710,5
R8318,P4758,4
R8318,P2837,5
R8318,P3742,5
R8319,P5813,5
R8319,P3748,5
R8319,P4209,5
R8319,P165,5
R8319,P195,5
R8320,P2513,4
R8320,P2030,5
R8320,P3417,5
R8320,P4332,5
R8320,P2900,4
R8320,P2325,5
R8320,P3869,4
R8320,P3847,4
R8320,P1843,5
R8320,P4821,4
R8320,P3871,5
R8320,P3316,5
R8320,P5049,5
R8320,P165,4
R8320,P5176,5
R8320,P4313,4
R8320,P3737,3
R8320,P3576,5
R8320,P1210,5
R8320,P3190,4
R8321,P3619,4
R8321,P231,4
R8321,P165,5
R8321,P2010,4
R8321,P1963,5
R8321,P4800,3
R8321,P5661,5
R8321,P4111,5
R8321,P4303,3
R8321,P4520,5
R8321,P4257,4
R8321,P6262,4
R8322,P1813,5
R8322,P1750,4
R8322,P323,5
R8322,P4407,4
R8322,P369,5
R8322,P2439,4
R8323,P2128,4
R8323,P5643,5
R8323,P6116,5
R8323,P3731,5
R8323,P4514,3
R8323,P1600,5
R8323,P4577,5
R8324,P3744,1
R8324,P4016,4
R8324,P4534,4
R8324,P5848,1
R8324,P4076,1
R8324,P4464,4
R8324,P862,5
R8324,P6291,5
R8324,P18,1
R8324,P1894,4
R8324,P6362,4
R8324,P3579,5
R8324,P5362,1
R8324,P4343,1
R8324,P2768,1
R8324,P3301,1
R8324,P1517,1
R8324,P4082,5
R8324,P2427,1
R8324,P3063,1
R8324,P4137,1
R8324,P4224,1
R8324,P4528,1
R8324,P3838,1
R8324,P3413,1
R8324,P5973,1
R8324,P3903,1
R8324,P2685,1
R8324,P2572,1
R8324,P5956,1
R8324,P4244,5
R8324,P752,1
R8324,P5499,1
R8324,P1399,1
R8324,P40,1
R8324,P2886,1
R8324,P1276,5
R8324,P4032,1
R8325,P3214,5
R8325,P4223,4
R8325,P4353,5
R8325,P808,5
R8325,P4539,4
R8326,P532,5
R8326,P2817,3
R8326,P6092,3
R8326,P2290,5
R8326,P6174,5
R8326,P6348,5
R8326,P3628,5
R8326,P5782,4
R8326,P4441,4
R8326,P4418,5
R8326,P4504,1
R8326,P2713,4
R8326,P5251,5
R8326,P4736,5
R8327,P4226,5
R8327,P4595,4
R8327,P2929,4
R8327,P1078,4
R8327,P1393,5
R8327,P2555,5
R8327,P3157,5
R8327,P3481,4
R8327,P5516,5
R8327,P983,5
R8327,P1636,5
R8328,P4507,4
R8328,P712,5
R8328,P6136,5
R8328,P3413,5
R8328,P1295,5
R8329,P2485,1
R8329,P4669,5
R8329,P4030,5
R8329,P2377,5
R8329,P248,1
R8329,P5296,1
R8330,P1870,4
R8330,P677,4
R8330,P5472,4
R8330,P1604,4
R8330,P2305,4
R8331,P1554,5
R8331,P938,5
R8331,P3304,5
R8331,P1698,5
R8331,P2439,5
R8331,P5555,5
R8331,P5649,5
R8332,P3078,3
R8332,P3397,5
R8332,P3123,3
R8332,P3840,3
R8332,P4067,5
R8332,P1000,3
R8332,P5854,5
R8332,P5973,5
R8332,P5195,5
R8332,P1378,4
R8332,P2326,5
R8333,P6262,5
R8333,P266,5
R8333,P2259,5
R8333,P1599,5
R8333,P3010,5
R8333,P1000,5
R8333,P2223,5
R8333,P3017,5
R8333,P5777,5
R8333,P2180,5
R8333,P2552,5
R8333,P5695,5
R8333,P2560,5
R8333,P6076,5
R8333,P6309,5
R8333,P334,5
R8333,P5108,2
R8333,P2824,5
R8333,P3158,5
R8333,P3519,4
R8333,P390,5
R8333,P3273,5
R8333,P3959,4
R8333,P4821,5
R8333,P1265,5
R8333,P1198,5
R8333,P5677,5
R8333,P3109,5
R8333,P2926,5
R8333,P485,5
R8333,P24,5
R8333,P4473,5
R8333,P2512,5
R8333,P127,5
R8333,P5054,4
R8333,P3265,5
R8333,P2030,5
R8333,P5252,5
R8333,P310,5
R8333,P3437,5
R8333,P1579,5
R8333,P519,5
R8333,P3752,5
R8333,P1077,5
R8333,P2564,3
R8334,P356,2
R8334,P1122,2
R8334,P3872,2
R8334,P4690,3
R8334,P5766,2
R8334,P5678,4
R8334,P5172,3
R8334,P4134,2
R8334,P2669,3
R8334,P726,3
R8334,P3602,2
R8334,P5902,2
R8334,P937,3
R8334,P5706,2
R8334,P3948,3
R8334,P2489,2
R8334,P3697,2
R8334,P540,2
R8334,P2555,4
R8334,P2884,2
R8334,P1773,4
R8334,P1463,3
R8334,P3607,2
R8334,P5127,3
R8335,P759,4
R8335,P6347,5
R8335,P2784,4
R8335,P540,5
R8335,P4728,4
R8335,P3647,4
R8335,P1564,4
R8335,P4712,4
R8335,P2006,4
R8335,P165,5
R8335,P631,4
R8336,P3577,5
R8336,P5860,5
R8336,P863,5
R8336,P5769,5
R8336,P249,5
R8336,P3459,5
R8336,P3293,5
R8336,P4004,5
R8336,P2887,5
R8336,P2256,5
R8336,P4769,5
R8336,P1588,5
R8336,P5181,5
R8336,P5035,5
R8336,P652,5
R8336,P2396,5
R8336,P2455,5
R8336,P3641,5
R8336,P5179,5
R8336,P2983,5
R8337,P4929,5
R8337,P6227,5
R8337,P5205,4
R8337,P1676,4
R8337,P2735,4
R8338,P4956,5
R8338,P5608,5
R8338,P937,5
R8338,P4640,5
R8338,P3024,3
R8339,P6136,4
R8339,P3873,4
R8339,P5727,3
R8339,P5833,5
R8339,P2163,5
R8340,P2207,5
R8340,P4361,4
R8340,P3599,5
R8340,P6369,5
R8340,P4478,3
R8340,P4281,4
R8341,P4301,5
R8341,P4884,2
R8341,P134,5
R8341,P4111,5
R8341,P5439,2
R8341,P1951,2
R8341,P3829,2
R8342,P2138,3
R8342,P2557,2
R8342,P1220,3
R8342,P4990,5
R8342,P5088,5
R8342,P3010,5
R8342,P1460,3
R8342,P2829,2
R8343,P327,5
R8343,P2229,5
R8343,P5302,5
R8343,P4464,5
R8343,P4407,5
R8343,P5339,1
R8344,P3447,3
R8344,P3225,5
R8344,P359,5
R8344,P3914,4
R8344,P1695,2
R8344,P1348,2
R8344,P3599,5
R8344,P2767,5
R8344,P5727,4
R8344,P3306,4
R8344,P5654,5
R8344,P1807,5
R8344,P1224,5
R8344,P4128,5
R8344,P4826,5
R8344,P295,4
R8344,P2179,4
R8344,P3311,5
R8344,P5444,4
R8344,P1827,3
R8344,P2656,3
R8345,P5312,4
R8345,P2584,5
R8345,P4994,5
R8345,P3272,5
R8345,P5649,5
R8345,P4563,4
R8346,P4492,3
R8346,P3829,4
R8346,P2850,4
R8346,P6024,4
R8346,P4249,4
R8347,P6353,5
R8347,P3924,5
R8347,P725,5
R8347,P4526,5
R8347,P5591,5
R8347,P3308,5
R8348,P6239,5
R8348,P5476,5
R8348,P5494,4
R8348,P692,5
R8348,P4575,5
R8349,P5170,3
R8349,P3888,4
R8349,P5608,4
R8349,P658,4
R8349,P3051,4
R8349,P2051,4
R8349,P1186,4
R8349,P937,4
R8349,P1856,5
R8350,P2479,5
R8350,P2712,5
R8350,P2431,5
R8350,P5729,5
R8350,P1762,5
R8351,P3024,5
R8351,P2289,5
R8351,P2614,5
R8351,P1400,5
R8351,P3006,5
R8352,P4723,5
R8352,P2203,4
R8352,P3417,1
R8352,P2713,1
R8352,P3233,5
R8352,P4130,3
R8352,P3668,5
R8352,P2299,1
R8352,P4833,5
R8352,P3054,4
R8352,P1820,5
R8352,P4299,1
R8352,P743,3
R8352,P6092,5
R8352,P5668,4
R8352,P2670,5
R8352,P999,1
R8352,P4550,1
R8353,P653,5
R8353,P1889,5
R8353,P4480,5
R8353,P1252,4
R8353,P2749,5
R8353,P5172,5
R8353,P3583,4
R8353,P5383,5
R8353,P5250,5
R8353,P1865,5
R8353,P2291,5
R8353,P2685,4
R8353,P123,5
R8353,P5118,3
R8353,P6035,4
R8353,P4740,3
R8354,P2799,5
R8354,P907,2
R8354,P4634,2
R8354,P3317,4
R8354,P5902,2
R8354,P3527,2
R8354,P556,5
R8354,P4434,5
R8354,P492,4
R8354,P614,2
R8354,P5693,5
R8354,P1358,5
R8354,P3553,5
R8354,P4950,3
R8355,P3492,5
R8355,P328,4
R8355,P2390,5
R8355,P1008,5
R8355,P3943,4
R8355,P2466,5
R8355,P5859,4
R8355,P486,3
R8356,P5271,5
R8356,P4194,5
R8356,P4084,5
R8356,P754,5
R8356,P5296,5
R8357,P4827,4
R8357,P1933,3
R8357,P5100,3
R8357,P3053,4
R8357,P2807,4
R8357,P5848,4
R8357,P2271,5
R8357,P4514,4
R8357,P3105,4
R8357,P6065,5
R8357,P3882,5
R8357,P598,4
R8357,P5007,3
R8357,P1299,4
R8357,P2847,4
R8357,P5576,5
R8357,P2334,3
R8357,P2911,3
R8357,P2212,4
R8357,P3177,4
R8357,P5717,4
R8357,P649,4
R8357,P3579,4
R8357,P3043,5
R8357,P6054,4
R8357,P2408,5
R8357,P1841,2
R8357,P5782,4
R8357,P367,3
R8357,P5863,5
R8357,P5455,3
R8357,P3114,4
R8357,P4064,4
R8357,P1535,3
R8357,P4219,5
R8357,P345,2
R8357,P4299,4
R8357,P890,4
R8357,P5367,4
R8357,P70,4
R8357,P6092,3
R8357,P2887,4
R8357,P2971,3
R8357,P4167,4
R8357,P3853,3
R8357,P4115,5
R8357,P6204,5
R8357,P4128,3
R8357,P1760,3
R8357,P3382,4
R8358,P3333,4
R8358,P449,4
R8358,P5138,4
R8358,P2923,4
R8358,P189,4
R8359,P5242,5
R8359,P2520,1
R8359,P3792,5
R8359,P3921,5
R8359,P3852,5
R8359,P745,5
R8359,P4293,5
R8359,P2381,5
R8359,P1337,5
R8359,P3499,5
R8359,P2839,5
R8359,P5872,5
R8360,P295,5
R8360,P25,5
R8360,P2985,5
R8360,P752,5
R8360,P6382,5
R8361,P2785,5
R8361,P6175,5
R8361,P1885,5
R8361,P847,5
R8361,P5146,5
R8361,P6385,5
R8361,P726,5
R8361,P3584,5
R8362,P6092,5
R8362,P2773,5
R8362,P4752,5
R8362,P4097,5
R8362,P3789,5
R8362,P2345,5
R8362,P4717,5
R8363,P3957,4
R8363,P3342,5
R8363,P5,5
R8363,P3870,3
R8363,P1772,5
R8363,P1345,3
R8363,P2232,4
R8363,P4568,4
R8363,P1722,3
R8364,P2436,5
R8364,P3093,4
R8364,P2425,5
R8364,P1504,5
R8364,P6263,4
R8365,P3894,5
R8365,P3822,5
R8365,P735,5
R8365,P2226,5
R8365,P752,3
R8365,P1735,5
R8365,P4350,5
R8365,P2697,5
R8366,P250,4
R8366,P4412,5
R8366,P4965,4
R8366,P5974,5
R8366,P923,5
R8366,P1917,5
R8366,P919,5
R8366,P287,4
R8366,P1450,5
R8366,P5856,4
R8366,P5320,5
R8366,P1676,5
R8366,P4396,5
R8366,P4111,4
R8366,P4555,5
R8366,P4547,5
R8366,P1861,5
R8366,P3812,5
R8367,P6136,1
R8367,P1512,4
R8367,P5452,5
R8367,P5605,1
R8367,P1033,1
R8367,P3943,5
R8367,P1734,5
R8368,P1677,5
R8368,P3500,5
R8368,P1021,5
R8368,P5351,3
R8368,P1179,5
R8368,P4128,5
R8368,P5693,5
R8368,P44,5
R8368,P1615,5
R8368,P2665,5
R8368,P5528,5
R8368,P2654,5
R8368,P985,5
R8368,P660,5
R8368,P2489,5
R8368,P1099,4
R8368,P569,5
R8368,P1742,5
R8368,P1518,5
R8368,P1957,3
R8368,P436,5
R8368,P1481,5
R8368,P788,5
R8368,P4492,4
R8368,P4708,5
R8368,P6021,5
R8368,P1750,5
R8368,P759,5
R8368,P1771,5
R8368,P6180,5
R8368,P102,5
R8368,P1830,5
R8368,P4917,5
R8368,P3584,4
R8368,P5624,5
R8368,P1381,5
R8368,P4013,5
R8368,P2855,5
R8368,P3529,5
R8369,P6156,5
R8369,P4630,3
R8369,P2725,5
R8369,P4689,5
R8369,P342,5
R8369,P4829,5
R8370,P1299,5
R8370,P266,5
R8370,P3097,5
R8370,P1663,5
R8370,P4952,5
R8370,P3819,5
R8370,P4988,5
R8370,P2138,5
R8370,P5308,5
R8370,P2642,5
R8371,P6158,2
R8371,P3439,4
R8371,P6106,5
R8371,P4679,2
R8371,P63,2
R8371,P4788,2
R8371,P2554,5
R8371,P3076,4
R8371,P1045,4
R8371,P3117,5
R8371,P2989,4
R8371,P5215,5
R8371,P2177,4
R8372,P5884,5
R8372,P4099,4
R8372,P5398,4
R8372,P3882,5
R8372,P4234,5
R8372,P3590,5
R8372,P5606,5
R8373,P4460,5
R8373,P6227,4
R8373,P1056,5
R8373,P204,5
R8373,P6284,4
R8374,P791,5
R8374,P3214,5
R8374,P390,5
R8374,P4921,5
R8374,P3898,5
R8374,P1842,5
R8374,P4543,5
R8374,P1258,5
R8375,P3799,5
R8375,P4686,5
R8375,P4733,5
R8375,P1303,5
R8375,P2422,5
R8375,P591,5
R8375,P2918,4
R8375,P3840,4
R8375,P3864,4
R8375,P5044,5
R8375,P425,5
R8375,P2535,5
R8375,P5986,5
R8375,P2453,5
R8375,P919,1
R8375,P2074,5
R8375,P1254,5
R8375,P4046,4
R8375,P4423,5
R8375,P3771,4
R8376,P2246,5
R8376,P2584,5
R8376,P289,5
R8376,P1450,5
R8376,P2112,5
R8376,P2275,5
R8377,P3353,4
R8377,P6147,5
R8377,P524,4
R8377,P3626,5
R8377,P1346,5
R8377,P6161,4
R8377,P5233,5
R8377,P4103,5
R8377,P4144,4
R8377,P2842,5
R8377,P2677,5
R8377,P3006,4
R8377,P1475,4
R8377,P5754,4
R8377,P847,5
R8377,P341,4
R8377,P937,5
R8377,P153,4
R8377,P401,4
R8377,P1400,3
R8377,P3437,5
R8377,P2245,5
R8377,P5942,5
R8377,P5053,4
R8377,P3829,3
R8377,P689,5
R8377,P2481,4
R8377,P5801,4
R8377,P2603,5
R8377,P1610,4
R8377,P4965,4
R8377,P249,5
R8377,P4281,5
R8377,P2503,4
R8377,P4558,4
R8377,P5902,5
R8377,P1507,5
R8377,P871,5
R8377,P3233,5
R8377,P4764,4
R8377,P2767,4
R8378,P1474,4
R8378,P1735,5
R8378,P3407,5
R8378,P5546,4
R8378,P948,4
R8378,P2794,5
R8378,P641,5
R8378,P3958,5
R8378,P613,5
R8378,P950,5
R8379,P61,5
R8379,P3017,3
R8379,P5380,4
R8379,P5402,4
R8379,P829,4
R8379,P5864,3
R8379,P2359,5
R8379,P5036,4
R8379,P6085,4
R8379,P2349,3
R8379,P2884,5
R8379,P5470,4
R8379,P6039,4
R8379,P287,5
R8379,P4303,4
R8379,P5742,3
R8379,P677,4
R8379,P6362,3
R8379,P1333,5
R8379,P3380,4
R8379,P3590,3
R8380,P5380,5
R8380,P671,5
R8380,P5640,5
R8380,P4131,5
R8380,P4539,5
R8380,P5510,5
R8380,P5835,4
R8380,P3898,5
R8380,P1421,4
R8380,P5307,5
R8380,P2418,5
R8381,P5337,5
R8381,P300,5
R8381,P95,5
R8381,P611,5
R8381,P1731,4
R8382,P3460,3
R8382,P2009,5
R8382,P6085,4
R8382,P290,5
R8382,P4954,3
R8382,P4192,4
R8382,P3148,5
R8383,P2305,3
R8383,P3157,1
R8383,P872,1
R8383,P17,5
R8383,P3935,2
R8384,P4462,5
R8384,P2863,4
R8384,P5231,5
R8384,P661,4
R8384,P3541,5
R8384,P4595,5
R8384,P1089,5
R8384,P2987,4
R8385,P3718,5
R8385,P4321,4
R8385,P2318,5
R8385,P4736,5
R8385,P4151,4
R8385,P5122,4
R8385,P1773,5
R8386,P303,5
R8386,P4725,5
R8386,P543,3
R8386,P1616,5
R8386,P437,4
R8386,P4223,5
R8386,P5645,3
R8387,P3341,5
R8387,P4377,5
R8387,P3536,4
R8387,P1829,4
R8387,P6126,5
R8387,P4684,5
R8388,P6065,5
R8388,P1230,5
R8388,P6417,5
R8388,P1210,5
R8388,P4786,5
R8389,P3157,4
R8389,P5567,4
R8389,P4977,4
R8389,P2073,5
R8389,P1620,4
R8389,P863,5
R8389,P5847,5
R8389,P5172,4
R8389,P6222,4
R8389,P5942,5
R8389,P6233,5
R8389,P6218,4
R8389,P4002,4
R8389,P4548,4
R8389,P2311,5
R8389,P5961,5
R8389,P2364,4
R8389,P1778,5
R8389,P6228,5
R8389,P3135,4
R8389,P6305,4
R8389,P2907,5
R8389,P4058,5
R8389,P1690,4
R8389,P5547,4
R8389,P3684,4
R8389,P2946,4
R8389,P4457,4
R8389,P6127,5
R8389,P4842,4
R8389,P1753,5
R8389,P3339,5
R8389,P2882,4
R8389,P2341,4
R8389,P6092,4
R8389,P5512,4
R8389,P6083,5
R8389,P40,5
R8389,P831,4
R8389,P1437,5
R8389,P765,4
R8389,P997,4
R8389,P3182,5
R8389,P5191,4
R8389,P1027,5
R8389,P1667,5
R8389,P4794,4
R8389,P5076,4
R8389,P502,5
R8389,P1000,4
R8389,P2460,4
R8389,P1746,4
R8389,P1593,5
R8389,P3662,4
R8389,P1932,4
R8389,P3933,5
R8389,P3560,4
R8389,P6047,5
R8389,P3487,4
R8389,P430,5
R8389,P2335,4
R8389,P2725,4
R8389,P4492,4
R8390,P4072,4
R8390,P5224,4
R8390,P2489,5
R8390,P1760,5
R8390,P984,5
R8391,P4547,5
R8391,P2187,4
R8391,P4286,5
R8391,P2458,4
R8391,P857,2
R8391,P3263,2
R8391,P3030,4
R8391,P151,4
R8391,P3565,4
R8392,P226,5
R8392,P2081,5
R8392,P922,5
R8392,P4968,5
R8392,P4665,5
R8392,P1832,5
R8392,P2718,4
R8392,P70,5
R8392,P6406,5
R8392,P5172,5
R8392,P5289,4
R8392,P1182,5
R8392,P3742,5
R8392,P1980,1
R8392,P1703,5
R8392,P2382,5
R8392,P3617,5
R8392,P1466,5
R8392,P5470,5
R8392,P3969,4
R8392,P80,5
R8392,P1783,1
R8392,P3628,5
R8392,P2307,5
R8392,P2793,5
R8392,P4817,5
R8392,P17,5
R8392,P4864,5
R8392,P1837,4
R8392,P2291,5
R8392,P2787,5
R8392,P3472,4
R8392,P5622,5
R8392,P3134,5
R8392,P6222,5
R8392,P6309,5
R8392,P2990,4
R8392,P1925,5
R8392,P3864,4
R8392,P809,4
R8392,P1736,4
R8392,P5333,5
R8392,P318,1
R8392,P1807,5
R8392,P374,5
R8392,P163,4
R8392,P3082,5
R8393,P922,4
R8393,P5932,5
R8393,P5255,4
R8393,P1408,5
R8393,P5191,5
R8393,P1402,4
R8394,P302,4
R8394,P4366,4
R8394,P5064,4
R8394,P201,5
R8394,P4699,4
R8394,P212,4
R8394,P6176,5
R8394,P3668,4
R8395,P3816,4
R8395,P1642,4
R8395,P5726,4
R8395,P6158,4
R8395,P3579,4
R8395,P5706,4
R8396,P2060,4
R8396,P3140,4
R8396,P5727,4
R8396,P3102,4
R8396,P3892,4
R8396,P4382,4
R8396,P1726,4
R8396,P3588,4
R8396,P3638,4
R8396,P3603,4
R8396,P2489,4
R8397,P5915,4
R8397,P3140,4
R8397,P3068,5
R8397,P5491,5
R8397,P5932,5
R8397,P2345,5
R8397,P696,4
R8398,P983,5
R8398,P788,4
R8398,P3415,5
R8398,P127,5
R8398,P2080,5
R8398,P4540,5
R8398,P758,5
R8398,P1800,5
R8398,P1736,5
R8398,P4558,2
R8399,P2357,5
R8399,P5731,4
R8399,P3859,4
R8399,P5931,3
R8399,P1319,3
R8400,P2855,5
R8400,P1881,4
R8400,P3163,4
R8400,P2078,5
R8400,P4219,4
R8400,P5963,4
R8400,P622,5
R8400,P919,4
R8400,P3379,5
R8401,P3633,3
R8401,P1945,4
R8401,P3183,4
R8401,P910,5
R8401,P3091,5
R8401,P4244,5
R8401,P4589,5
R8401,P999,5
R8401,P3117,5
R8401,P3602,5
R8401,P4256,5
R8402,P5289,5
R8402,P5876,5
R8402,P3063,5
R8402,P249,5
R8402,P3274,5
R8402,P784,4
R8403,P1567,5
R8403,P5871,4
R8403,P1275,4
R8403,P2245,5
R8403,P6001,4
